geo_id,name,total,hascomputer,dialup,broadband,nointernet,nocomputer
0500000US37187,"Washington County, North Carolina",5073,3633,23,2885,725,1440
0500000US37029,"Camden County, North Carolina",3836,3415,28,3153,234,421
0500000US37043,"Clay County, North Carolina",5062,4397,29,3819,549,665
0500000US37051,"Cumberland County, North Carolina",124418,111378,375,100427,10576,13040
0500000US37071,"Gaston County, North Carolina",81494,69497,230,62521,6746,11997
0500000US37081,"Guilford County, North Carolina",202731,174779,627,146063,28089,27952
0500000US37099,"Jackson County, North Carolina",16642,13827,204,11054,2569,2815
0500000US37125,"Moore County, North Carolina",38965,33352,259,31165,1928,5613
0500000US37155,"Robeson County, North Carolina",45969,32950,78,24492,8380,13019
0500000US37167,"Stanly County, North Carolina",23717,20371,147,18209,2015,3346
0500000US37183,"Wake County, North Carolina",390498,372805,871,348941,22993,17693
0500000US37199,"Yancey County, North Carolina",7402,5533,12,4704,817,1869
0500000US37037,"Chatham County, North Carolina",28527,24971,198,21782,2991,3556
0500000US37111,"McDowell County, North Carolina",17961,14618,115,12443,2060,3343
0500000US37101,"Johnston County, North Carolina",67154,59875,420,50824,8631,7279
0500000US37103,"Jones County, North Carolina",4137,3095,70,2317,708,1042
0500000US37145,"Person County, North Carolina",15744,13002,75,11531,1396,2742
0500000US37019,"Brunswick County, North Carolina",54226,49290,343,43681,5266,4936
0500000US37009,"Ashe County, North Carolina",11805,9238,93,8076,1069,2567
0500000US37013,"Beaufort County, North Carolina",19325,15260,116,12520,2624,4065
0500000US37107,"Lenoir County, North Carolina",23121,18961,232,17053,1676,4160
0500000US37161,"Rutherford County, North Carolina",26345,20694,136,17371,3187,5651
0500000US37109,"Lincoln County, North Carolina",32022,27701,137,25104,2460,4321
0500000US37133,"Onslow County, North Carolina",64065,59747,192,54316,5239,4318
0500000US37135,"Orange County, North Carolina",52529,49118,260,45570,3288,3411
0500000US37163,"Sampson County, North Carolina",23537,18596,123,13836,4637,4941
0500000US37197,"Yadkin County, North Carolina",15448,12332,79,10506,1747,3116
0500000US37011,"Avery County, North Carolina",6587,5208,29,4331,848,1379
0500000US37023,"Burke County, North Carolina",34672,27322,262,23453,3607,7350
0500000US37033,"Caswell County, North Carolina",9110,6906,86,5632,1188,2204
0500000US37059,"Davie County, North Carolina",15999,13952,93,12845,1014,2047
0500000US37061,"Duplin County, North Carolina",21781,16900,89,13121,3690,4881
0500000US37063,"Durham County, North Carolina",123444,113335,296,104479,8560,10109
0500000US37105,"Lee County, North Carolina",21744,18283,121,15795,2367,3461
0500000US37129,"New Hanover County, North Carolina",93636,85251,228,76972,8051,8385
0500000US37191,"Wayne County, North Carolina",48153,40911,78,36147,4686,7242
0500000US37165,"Scotland County, North Carolina",13113,9828,93,7528,2207,3285
0500000US37083,"Halifax County, North Carolina",21116,15973,113,11837,4023,5143
0500000US37001,"Alamance County, North Carolina",64059,55693,239,48093,7361,8366
0500000US38013,"Burke County, North Dakota",877,742,3,598,141,135
0500000US38061,"Mountrail County, North Dakota",3235,2749,12,2174,563,486
0500000US38105,"Williams County, North Dakota",13695,12612,29,10209,2374,1083
0500000US38007,"Billings County, North Dakota",385,295,2,262,31,90
0500000US38043,"Kidder County, North Dakota",1055,857,3,694,160,198
0500000US38019,"Cavalier County, North Dakota",1737,1470,3,1370,97,267
0500000US38037,"Grant County, North Dakota",1094,855,8,745,102,239
0500000US38067,"Pembina County, North Dakota",3180,2546,17,2207,322,634
0500000US38091,"Steele County, North Dakota",891,781,3,666,112,110
0500000US38041,"Hettinger County, North Dakota",1079,863,0,773,90,216
0500000US38045,"LaMoure County, North Dakota",1813,1471,15,1303,153,342
0500000US38059,"Morton County, North Dakota",13536,12038,88,10636,1314,1498
0500000US38017,"Cass County, North Dakota",74205,68074,202,61845,6027,6131
0500000US38025,"Dunn County, North Dakota",1648,1409,2,1273,134,239
0500000US38029,"Emmons County, North Dakota",1556,1137,6,900,231,419
0500000US38051,"McIntosh County, North Dakota",1317,1046,6,879,161,271
0500000US38063,"Nelson County, North Dakota",1479,1203,5,990,208,276
0500000US38077,"Richland County, North Dakota",6760,5946,51,5269,626,814
0500000US38079,"Rolette County, North Dakota",4638,3610,18,2963,629,1028
0500000US38099,"Walsh County, North Dakota",4841,3911,17,3349,545,930
0500000US38001,"Adams County, North Dakota",1046,904,0,813,91,142
0500000US38009,"Bottineau County, North Dakota",3065,2654,10,2397,247,411
0500000US38003,"Barnes County, North Dakota",5085,4373,33,3835,505,712
0500000US38027,"Eddy County, North Dakota",1052,855,9,735,111,197
0500000US38035,"Grand Forks County, North Dakota",30215,27228,75,23780,3373,2987
0500000US38053,"McKenzie County, North Dakota",3899,3653,29,3189,435,246
0500000US38057,"Mercer County, North Dakota",3702,3235,5,2936,294,467
0500000US38055,"McLean County, North Dakota",4333,3807,16,3016,775,526
0500000US38069,"Pierce County, North Dakota",1937,1562,0,1452,110,375
0500000US38073,"Ransom County, North Dakota",2367,1980,15,1761,204,387
0500000US38085,"Sioux County, North Dakota",1110,750,23,590,137,360
0500000US38011,"Bowman County, North Dakota",1398,1257,2,1098,157,141
0500000US38033,"Golden Valley County, North Dakota",856,674,0,582,92,182
0500000US38047,"Logan County, North Dakota",883,740,0,610,130,143
0500000US38095,"Towner County, North Dakota",1036,828,6,674,148,208
0500000US38093,"Stutsman County, North Dakota",9055,7911,24,6727,1160,1144
0500000US38023,"Divide County, North Dakota",1119,908,0,627,281,211
0500000US38031,"Foster County, North Dakota",1440,1227,36,1074,117,213
0500000US38081,"Sargent County, North Dakota",1834,1608,19,1417,172,226
0500000US38087,"Slope County, North Dakota",329,257,6,239,12,72
0500000US38089,"Stark County, North Dakota",12150,10598,48,9345,1205,1552
0500000US39053,"Gallia County, Ohio",11662,9067,122,7467,1478,2595
0500000US39077,"Huron County, Ohio",22860,19833,242,17452,2139,3027
0500000US39009,"Athens County, Ohio",22620,19370,179,16284,2907,3250
0500000US39001,"Adams County, Ohio",10835,8045,192,6437,1416,2790
0500000US39103,"Medina County, Ohio",68121,62976,350,58592,4034,5145
0500000US39159,"Union County, Ohio",19546,17866,117,16815,934,1680
0500000US39021,"Champaign County, Ohio",15209,13580,84,12449,1047,1629
0500000US39125,"Paulding County, Ohio",7770,6441,76,5554,811,1329
0500000US39057,"Greene County, Ohio",65406,59644,122,54983,4539,5762
0500000US39049,"Franklin County, Ohio",504702,462243,1356,426507,34380,42459
0500000US39101,"Marion County, Ohio",24616,21179,131,18620,2428,3437
0500000US39115,"Morgan County, Ohio",6147,4876,195,4042,639,1271
0500000US39169,"Wayne County, Ohio",43385,36392,236,33384,2772,6993
0500000US39175,"Wyandot County, Ohio",9076,7745,47,6728,970,1331
0500000US39017,"Butler County, Ohio",138226,125178,420,116004,8754,13048
0500000US39067,"Harrison County, Ohio",6200,4872,67,4335,470,1328
0500000US39083,"Knox County, Ohio",23340,19865,211,17946,1708,3475
0500000US39139,"Richland County, Ohio",47998,40022,340,34982,4700,7976
0500000US39163,"Vinton County, Ohio",5111,3718,18,2856,844,1393
0500000US39063,"Hancock County, Ohio",31887,28690,234,26079,2377,3197
0500000US39045,"Fairfield County, Ohio",55748,50269,273,46009,3987,5479
0500000US39039,"Defiance County, Ohio",15213,13195,212,11904,1079,2018
0500000US39069,"Henry County, Ohio",11065,9800,96,8943,761,1265
0500000US39081,"Jefferson County, Ohio",27363,22068,96,19931,2041,5295
0500000US39137,"Putnam County, Ohio",13236,11742,93,10452,1197,1494
0500000US39027,"Clinton County, Ohio",16370,14162,143,12704,1315,2208
0500000US39047,"Fayette County, Ohio",11736,9855,33,8169,1653,1881
0500000US39129,"Pickaway County, Ohio",19728,17123,124,15609,1390,2605
0500000US39091,"Logan County, Ohio",18654,16321,120,14771,1430,2333
0500000US39153,"Summit County, Ohio",224385,195786,1076,178161,16549,28599
0500000US39143,"Sandusky County, Ohio",23562,20137,145,17411,2581,3425
0500000US39149,"Shelby County, Ohio",18643,16218,124,14466,1628,2425
0500000US27033,"Cottonwood County, Minnesota",4850,4031,47,3529,455,819
0500000US27139,"Scott County, Minnesota",48510,45903,198,43148,2557,2607
0500000US27039,"Dodge County, Minnesota",7711,7002,48,6525,429,709
0500000US27157,"Wabasha County, Minnesota",8841,7707,74,7073,560,1134
0500000US27117,"Pipestone County, Minnesota",4007,3336,37,2944,355,671
0500000US27035,"Crow Wing County, Minnesota",26684,23592,231,21493,1868,3092
0500000US27107,"Norman County, Minnesota",2776,2196,26,1794,376,580
0500000US27171,"Wright County, Minnesota",47246,43305,343,39905,3057,3941
0500000US27103,"Nicollet County, Minnesota",12738,11385,111,10478,796,1353
0500000US27041,"Douglas County, Minnesota",16395,14360,222,12460,1678,2035
0500000US27051,"Grant County, Minnesota",2600,2259,40,1910,309,341
0500000US27069,"Kittson County, Minnesota",1891,1560,33,1098,429,331
0500000US27079,"Le Sueur County, Minnesota",10874,9605,127,8480,998,1269
0500000US27087,"Mahnomen County, Minnesota",1938,1488,16,1257,215,450
0500000US27025,"Chisago County, Minnesota",20102,18241,132,16863,1246,1861
0500000US27127,"Redwood County, Minnesota",6240,5236,94,4310,832,1004
0500000US27173,"Yellow Medicine County, Minnesota",4165,3525,48,3109,368,640
0500000US27153,"Todd County, Minnesota",9841,7880,151,6761,968,1961
0500000US27007,"Beltrami County, Minnesota",17271,14956,54,13466,1436,2315
0500000US27013,"Blue Earth County, Minnesota",25783,23629,100,21654,1875,2154
0500000US27055,"Houston County, Minnesota",8181,7072,89,6523,460,1109
0500000US27073,"Lac qui Parle County, Minnesota",3103,2599,18,2345,236,504
0500000US27077,"Lake of the Woods County, Minnesota",1585,1295,10,722,563,290
0500000US27111,"Otter Tail County, Minnesota",24226,20632,314,17568,2750,3594
0500000US27161,"Waseca County, Minnesota",7427,6522,67,5954,501,905
0500000US27137,"St. Louis County, Minnesota",85644,73625,932,64976,7717,12019
0500000US27003,"Anoka County, Minnesota",126848,117633,998,110535,6100,9215
0500000US27145,"Stearns County, Minnesota",58891,53235,481,47179,5575,5656
0500000US27081,"Lincoln County, Minnesota",2470,1951,21,1687,243,519
0500000US27089,"Marshall County, Minnesota",3964,3328,110,2834,384,636
0500000US27095,"Mille Lacs County, Minnesota",10136,8553,79,7538,936,1583
0500000US27163,"Washington County, Minnesota",93184,87837,473,83678,3686,5347
0500000US27017,"Carlton County, Minnesota",13418,11415,158,9689,1568,2003
0500000US27065,"Kanabec County, Minnesota",6449,5441,49,4608,784,1008
0500000US27071,"Koochiching County, Minnesota",5566,4593,52,3956,585,973
0500000US27125,"Red Lake County, Minnesota",1691,1422,13,1250,159,269
0500000US27097,"Morrison County, Minnesota",13488,11157,135,9891,1131,2331
0500000US27131,"Rice County, Minnesota",23045,20282,191,18743,1348,2763
0500000US27147,"Steele County, Minnesota",14498,12701,73,11787,841,1797
0500000US27001,"Aitkin County, Minnesota",7713,6457,87,5429,941,1256
0500000US27043,"Faribault County, Minnesota",6115,5021,67,4394,560,1094
0500000US27101,"Murray County, Minnesota",3702,3151,42,2752,357,551
0500000US27067,"Kandiyohi County, Minnesota",16699,14747,99,13111,1537,1952
0500000US27075,"Lake County, Minnesota",5183,4544,96,4055,393,639
0500000US27133,"Rock County, Minnesota",3978,3496,24,3100,372,482
0500000US27143,"Sibley County, Minnesota",6038,5142,87,4387,668,896
0500000US27155,"Traverse County, Minnesota",1584,1341,14,1140,187,243
0500000US27005,"Becker County, Minnesota",13487,11616,137,10295,1184,1871
0500000US27053,"Hennepin County, Minnesota",503476,466438,2190,426498,37750,37038
0500000US27015,"Brown County, Minnesota",10731,9279,80,8348,851,1452
0500000US27023,"Chippewa County, Minnesota",5098,4266,151,3702,413,832
0500000US27029,"Clearwater County, Minnesota",3458,2794,29,2457,308,664
0500000US27057,"Hubbard County, Minnesota",8705,7639,108,6733,798,1066
0500000US27059,"Isanti County, Minnesota",14702,12984,185,11650,1149,1718
0500000US27091,"Martin County, Minnesota",8653,7289,107,6547,635,1364
0500000US27099,"Mower County, Minnesota",15502,13260,132,11876,1252,2242
0500000US27115,"Pine County, Minnesota",10690,8731,128,7310,1293,1959
0500000US27109,"Olmsted County, Minnesota",60770,56141,330,52151,3660,4629
0500000US27159,"Wadena County, Minnesota",5677,4550,63,4016,471,1127
0500000US27009,"Benton County, Minnesota",16217,14481,86,12919,1476,1736
0500000US27047,"Freeborn County, Minnesota",12970,11041,103,9627,1311,1929
0500000US27085,"McLeod County, Minnesota",14884,13132,128,12029,975,1752
0500000US27121,"Pope County, Minnesota",4972,4218,59,3619,540,754
0500000US27149,"Stevens County, Minnesota",3629,3162,27,2801,334,467
0500000US27151,"Swift County, Minnesota",4227,3443,48,3004,391,784
0500000US28051,"Holmes County, Mississippi",6269,3972,12,2371,1589,2297
0500000US28005,"Amite County, Mississippi",5003,3385,28,2699,658,1618
0500000US28013,"Calhoun County, Mississippi",5797,4226,69,3355,802,1571
0500000US28141,"Tishomingo County, Mississippi",7635,5934,53,4785,1096,1701
0500000US28153,"Wayne County, Mississippi",7734,6019,12,4713,1294,1715
0500000US48015,"Austin County, Texas",11041,9490,81,7794,1615,1551
0500000US48261,"Kenedy County, Texas",209,105,0,78,27,104
0500000US48355,"Nueces County, Texas",128926,112411,243,100656,11512,16515
0500000US48089,"Colorado County, Texas",7511,5816,54,4700,1062,1695
0500000US48409,"San Patricio County, Texas",23121,20030,18,15993,4019,3091
0500000US48379,"Rains County, Texas",4331,3639,17,3081,541,692
0500000US48381,"Randall County, Texas",49187,45972,187,42035,3750,3215
0500000US48385,"Real County, Texas",1227,962,9,764,189,265
0500000US48411,"San Saba County, Texas",2104,1679,18,1435,226,425
0500000US48413,"Schleicher County, Texas",1105,907,22,739,146,198
0500000US48431,"Sterling County, Texas",462,397,0,337,60,65
0500000US48507,"Zavala County, Texas",3509,2485,19,1662,804,1024
0500000US48057,"Calhoun County, Texas",7604,6644,13,5748,883,960
0500000US48065,"Carson County, Texas",2247,2015,18,1657,340,232
0500000US48155,"Foard County, Texas",557,464,5,372,87,93
0500000US48161,"Freestone County, Texas",6865,5496,65,4469,962,1369
0500000US48175,"Goliad County, Texas",2681,2038,42,1647,349,643
0500000US48193,"Hamilton County, Texas",3108,2564,28,2062,474,544
0500000US48197,"Hardeman County, Texas",1519,1203,8,984,211,316
0500000US48335,"Mitchell County, Texas",2441,1998,58,1642,298,443
0500000US48045,"Briscoe County, Texas",632,516,18,456,42,116
0500000US48285,"Lavaca County, Texas",7756,6080,58,5591,431,1676
0500000US48445,"Terry County, Texas",4041,3374,19,2642,713,667
0500000US48243,"Jeff Davis County, Texas",1050,946,0,689,257,104
0500000US48479,"Webb County, Texas",73659,56536,342,44903,11291,17123
0500000US48247,"Jim Hogg County, Texas",1710,1118,4,841,273,592
0500000US48339,"Montgomery County, Texas",192823,181070,702,168331,12037,11753
0500000US48111,"Dallam County, Texas",2404,1995,0,1741,254,409
0500000US48011,"Armstrong County, Texas",708,619,10,536,73,89
0500000US48069,"Castro County, Texas",2532,2033,36,1716,281,499
0500000US48273,"Kleberg County, Texas",10946,9504,31,7980,1493,1442
0500000US48489,"Willacy County, Texas",5810,4312,46,3088,1178,1498
0500000US48107,"Crosby County, Texas",2044,1636,26,1309,301,408
0500000US48151,"Fisher County, Texas",1649,1282,11,1106,165,367
0500000US48131,"Duval County, Texas",3511,2409,7,2041,361,1102
0500000US48031,"Blanco County, Texas",4297,3889,79,3443,367,408
0500000US48241,"Jasper County, Texas",12583,9884,67,7470,2347,2699
0500000US48271,"Kinney County, Texas",1170,847,0,636,211,323
0500000US48117,"Deaf Smith County, Texas",6139,5023,16,4551,456,1116
0500000US48167,"Galveston County, Texas",119181,107745,482,97530,9733,11436
0500000US48283,"La Salle County, Texas",2216,1672,0,1312,360,544
0500000US48393,"Roberts County, Texas",311,296,0,248,48,15
0500000US48457,"Tyler County, Texas",7020,5598,60,4423,1115,1422
0500000US48483,"Wheeler County, Texas",2254,2018,26,1657,335,236
0500000US48037,"Bowie County, Texas",33731,26209,205,22697,3307,7522
0500000US48043,"Brewster County, Texas",3942,3424,0,2963,461,518
0500000US48263,"Kent County, Texas",318,249,6,218,25,69
0500000US48423,"Smith County, Texas",77195,69001,204,61066,7731,8194
0500000US48105,"Crockett County, Texas",1388,1181,0,1005,176,207
0500000US48199,"Hardin County, Texas",20385,17778,64,15500,2214,2607
0500000US48227,"Howard County, Texas",11036,9496,48,7903,1545,1540
0500000US48289,"Leon County, Texas",6249,5172,79,4313,780,1077
0500000US48337,"Montague County, Texas",7995,6809,15,5494,1300,1186
0500000US48365,"Panola County, Texas",8827,7058,122,6062,874,1769
0500000US49027,"Millard County, Utah",4306,3990,32,3521,437,316
0500000US49053,"Washington County, Utah",54702,50730,357,46090,4283,3972
