GEO_ID,NAME,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpovertylevel
0500000US37127,"Nash County, North Carolina",75593,61.2,6.3,7385
0500000US37129,"New Hanover County, North Carolina",186559,62.6,6.2,23576
0500000US37131,"Northampton County, North Carolina",16884,46,7,2125
0500000US37133,"Onslow County, North Carolina",150702,71.1,9.6,13042
0500000US37135,"Orange County, North Carolina",118152,64.8,4.4,13361
0500000US37137,"Pamlico County, North Carolina",11032,47.4,7.9,914
0500000US37139,"Pasquotank County, North Carolina",31516,57.4,6.8,3230
0500000US37141,"Pender County, North Carolina",47537,58.5,7.4,4906
0500000US37143,"Perquimans County, North Carolina",11206,51.5,6.7,1182
0500000US37145,"Person County, North Carolina",32048,61.8,8.6,3025
0500000US37147,"Pitt County, North Carolina",143129,64.2,9.2,25846
0500000US37149,"Polk County, North Carolina",17444,52.2,5.2,1017
0500000US37151,"Randolph County, North Carolina",114098,60.9,5.4,11631
0500000US37153,"Richmond County, North Carolina",35994,54.2,9.6,5411
0500000US37155,"Robeson County, North Carolina",103637,50.4,8.1,18611
0500000US37157,"Rockingham County, North Carolina",74778,56.3,6.1,8862
0500000US37159,"Rowan County, North Carolina",112028,59.5,7.7,11327
0500000US37161,"Rutherford County, North Carolina",54391,53.1,8.4,6760
0500000US37163,"Sampson County, North Carolina",49625,58.6,8.5,7782
0500000US37165,"Scotland County, North Carolina",27985,49.3,12.5,4668
0500000US37167,"Stanly County, North Carolina",49380,61.2,6.2,4568
0500000US37169,"Stokes County, North Carolina",38032,58.3,6.3,3434
0500000US37171,"Surry County, North Carolina",58419,55,4.4,6234
0500000US37173,"Swain County, North Carolina",11431,53.5,6.9,1247
0500000US37175,"Transylvania County, North Carolina",28680,50,5.8,2543
0500000US37177,"Tyrrell County, North Carolina",3623,45.5,5.3,354
0500000US37179,"Union County, North Carolina",172164,67.5,5.3,10335
0500000US37181,"Vance County, North Carolina",35120,58.4,9.3,5562
0500000US37183,"Wake County, North Carolina",818738,70.5,4.3,57279
0500000US37185,"Warren County, North Carolina",16800,47.8,9,1962
0500000US37187,"Washington County, North Carolina",10045,48.3,7.5,1318
0500000US37189,"Watauga County, North Carolina",48016,56.3,7.4,10340
0500000US37191,"Wayne County, North Carolina",97777,60.8,7.8,12975
0500000US37193,"Wilkes County, North Carolina",55861,55.6,5.8,7299
0500000US37195,"Wilson County, North Carolina",64342,59.4,8,8443
0500000US37197,"Yadkin County, North Carolina",30668,54.3,5.3,3017
0500000US37199,"Yancey County, North Carolina",14800,52.5,7.8,1939
0500000US38001,"Adams County, North Dakota",1941,63.6,1.3,121
0500000US38003,"Barnes County, North Dakota",9010,66.5,2.6,673
0500000US38005,"Benson County, North Dakota",4713,53.5,5.8,996
0500000US38007,"Billings County, North Dakota",739,70.2,3.7,40
0500000US38009,"Bottineau County, North Dakota",5395,63.8,3.8,306
0500000US38011,"Bowman County, North Dakota",2494,70.9,2.5,106
0500000US38013,"Burke County, North Dakota",1563,68.7,1.8,63
0500000US38015,"Burleigh County, North Dakota",74299,71.1,1.9,4325
0500000US38017,"Cass County, North Dakota",139024,75.5,2.9,11680
0500000US38019,"Cavalier County, North Dakota",3085,63.1,1.3,181
0500000US38021,"Dickey County, North Dakota",3976,67.4,2.7,152
0500000US38023,"Divide County, North Dakota",2031,58.2,0.7,173
0500000US38025,"Dunn County, North Dakota",3466,62.7,3.4,234
0500000US38027,"Eddy County, North Dakota",1873,64.7,1.2,156
0500000US38029,"Emmons County, North Dakota",2763,55.4,1.4,179
0500000US38031,"Foster County, North Dakota",2624,69.2,1.2,130
0500000US38033,"Golden Valley County, North Dakota",1526,67.9,1.6,62
0500000US38035,"Grand Forks County, North Dakota",57244,72.1,3.8,7693
0500000US38037,"Grant County, North Dakota",1959,59.2,2.4,143
0500000US38039,"Griggs County, North Dakota",1870,64,1.3,83
0500000US38041,"Hettinger County, North Dakota",2069,56.5,1.8,96
0500000US38043,"Kidder County, North Dakota",2022,63.6,1.1,129
0500000US38045,"LaMoure County, North Dakota",3319,62.2,0.5,159
0500000US38047,"Logan County, North Dakota",1607,62.4,0.9,40
0500000US38049,"McHenry County, North Dakota",4678,64.2,1.6,229
0500000US38051,"McIntosh County, North Dakota",2231,62.7,0.3,76
0500000US38053,"McKenzie County, North Dakota",9058,73.3,3.7,713
0500000US38055,"McLean County, North Dakota",7747,59.9,1.4,353
0500000US38057,"Mercer County, North Dakota",6849,64.8,0.9,340
0500000US38059,"Morton County, North Dakota",24424,73,3.1,1175
0500000US38061,"Mountrail County, North Dakota",7729,63.9,4.1,522
0500000US38063,"Nelson County, North Dakota",2445,61.1,0.3,143
0500000US38065,"Oliver County, North Dakota",1434,59.6,4.4,84
0500000US38067,"Pembina County, North Dakota",5709,63,2.8,243
0500000US38069,"Pierce County, North Dakota",3409,60.8,1,331
0500000US38071,"Ramsey County, North Dakota",9247,67.9,0.8,674
0500000US38073,"Ransom County, North Dakota",4374,64.5,1.3,134
0500000US38075,"Renville County, North Dakota",1952,64.1,1.9,63
0500000US38077,"Richland County, North Dakota",13226,67.4,3,787
0500000US38079,"Rolette County, North Dakota",10130,55.9,7.9,1862
0500000US38081,"Sargent County, North Dakota",3201,68.1,1.3,76
0500000US38083,"Sheridan County, North Dakota",1207,50.8,2.6,112
0500000US38085,"Sioux County, North Dakota",2967,53.9,16,721
0500000US38087,"Slope County, North Dakota",572,59.4,1.2,30
0500000US38089,"Stark County, North Dakota",23781,71.3,3.3,1713
0500000US38091,"Steele County, North Dakota",1562,64.9,2.2,57
0500000US38093,"Stutsman County, North Dakota",17256,64.6,3.3,1089
0500000US38095,"Towner County, North Dakota",1801,58.7,4.1,102
0500000US38097,"Traill County, North Dakota",6428,65.2,3,324
0500000US38099,"Walsh County, North Dakota",8598,65.5,2.5,609
0500000US38101,"Ward County, North Dakota",54245,74.4,2.9,3444
0500000US38103,"Wells County, North Dakota",3299,60.7,2.7,134
0500000US38105,"Williams County, North Dakota",25571,72.8,2.3,1427
0500000US39001,"Adams County, Ohio",21833,49.8,7.1,3557
0500000US39003,"Allen County, Ohio",82330,62.6,6,8034
0500000US39005,"Ashland County, Ohio",42866,61.6,4.1,3730
0500000US39007,"Ashtabula County, Ohio",78985,54.3,7.3,10194
0500000US39009,"Athens County, Ohio",57356,52,7.7,12845
0500000US39011,"Auglaize County, Ohio",35997,67.2,3.5,2051
0500000US39013,"Belmont County, Ohio",56995,54.2,6.1,5062
0500000US39015,"Brown County, Ohio",34822,59.3,5.6,3795
0500000US39017,"Butler County, Ohio",298718,64.6,5.1,27543
0500000US39019,"Carroll County, Ohio",22612,58.1,4.6,2086
0500000US39021,"Champaign County, Ohio",31328,62.4,6,2218
0500000US39023,"Clark County, Ohio",108163,60.6,7.3,11364
0500000US39025,"Clermont County, Ohio",160617,65.8,4.2,10734
0500000US39027,"Clinton County, Ohio",33129,62.8,6.1,2869
0500000US39029,"Columbiana County, Ohio",85041,57.7,6.7,8072
0500000US39031,"Coshocton County, Ohio",28787,57.9,6.2,3198
0500000US39033,"Crawford County, Ohio",33854,58.8,5.3,3066
0500000US39035,"Cuyahoga County, Ohio",1020821,63.1,8.3,123162
0500000US39037,"Darke County, Ohio",40806,63.8,4.7,2771
0500000US39039,"Defiance County, Ohio",30505,65.2,4.6,2073
0500000US39041,"Delaware County, Ohio",149586,69.7,2.7,5052
0500000US39043,"Erie County, Ohio",61784,61.7,5.4,5114
0500000US39045,"Fairfield County, Ohio",120391,62.7,4.4,7910
0500000US39047,"Fayette County, Ohio",22550,59.3,6,2665
0500000US39049,"Franklin County, Ohio",1006714,69.8,5.2,115106
0500000US39051,"Fulton County, Ohio",33520,65.1,4.8,2147
0500000US39053,"Gallia County, Ohio",24113,52.9,5.2,3569
0500000US39055,"Geauga County, Ohio",74945,65.8,2.9,2798
0500000US39057,"Greene County, Ohio",135710,62.6,5.5,11156
0500000US39059,"Guernsey County, Ohio",31565,57,7,4107
0500000US39061,"Hamilton County, Ohio",644365,66.6,6.1,70860
0500000US39063,"Hancock County, Ohio",60730,66.4,4.3,4835
0500000US39065,"Hardin County, Ohio",25133,60.5,5.9,2910
0500000US39067,"Harrison County, Ohio",12537,54.3,5.6,1347
0500000US39069,"Henry County, Ohio",21680,64.2,4.2,1198
0500000US39071,"Highland County, Ohio",33872,55.8,6.5,4551
0500000US39073,"Hocking County, Ohio",23027,58,5.9,2181
0500000US39075,"Holmes County, Ohio",31461,65.4,2.2,1829
0500000US39077,"Huron County, Ohio",45779,62.6,4.9,3946
0500000US39079,"Jackson County, Ohio",25595,59.1,10.5,3136
0500000US39081,"Jefferson County, Ohio",55340,53.4,8,6738
0500000US39083,"Knox County, Ohio",48812,61.6,5.3,4065
0500000US39085,"Lake County, Ohio",188813,65.6,4.4,10309
0500000US39087,"Lawrence County, Ohio",48779,53.1,6.2,6162
0500000US39089,"Licking County, Ohio",136703,64.3,4.9,10193
0500000US39091,"Logan County, Ohio",36068,62.6,4.9,3046
0500000US39093,"Lorain County, Ohio",246626,61.2,6.3,21703
0500000US39095,"Lucas County, Ohio",343499,63.1,7.5,45582
0500000US39097,"Madison County, Ohio",36014,56.4,4.8,2178
0500000US39099,"Mahoning County, Ohio",190086,60,8,21588
0500000US39101,"Marion County, Ohio",53064,53.4,6.7,5348
0500000US39103,"Medina County, Ohio",141509,67.9,3.2,5841
0500000US39105,"Meigs County, Ohio",18783,52.5,8.3,3097
0500000US39107,"Mercer County, Ohio",31625,68,2.6,1414
0500000US39109,"Miami County, Ohio",83552,64.2,4.6,5300
0500000US39111,"Monroe County, Ohio",11558,48.5,6.5,1311
0500000US39113,"Montgomery County, Ohio",427626,61.8,7.2,48957
0500000US39115,"Morgan County, Ohio",11947,50.8,5,1512
0500000US39117,"Morrow County, Ohio",27907,65.1,3.6,2070
0500000US39119,"Muskingum County, Ohio",68868,59.2,6.6,7556
0500000US39121,"Noble County, Ohio",11988,36.6,4.8,815
0500000US39123,"Ottawa County, Ohio",34057,60,4.7,2202
0500000US39125,"Paulding County, Ohio",14963,60.5,4.6,1049
0500000US39127,"Perry County, Ohio",28442,57.7,7.5,3892
0500000US39129,"Pickaway County, Ohio",46515,56.1,4.1,3159
0500000US39131,"Pike County, Ohio",22394,50.3,8.4,3045
0500000US39133,"Portage County, Ohio",135765,65.5,6.3,13188
0500000US39135,"Preble County, Ohio",33008,62.8,4.9,2655
0500000US39137,"Putnam County, Ohio",26291,68.5,2.9,1094
0500000US39139,"Richland County, Ohio",97915,55.6,6.5,8832
0500000US39141,"Ross County, Ohio",62360,52.8,7.6,7264
0500000US39143,"Sandusky County, Ohio",47381,62.6,5,4276
0500000US39145,"Scioto County, Ohio",61654,49.5,7.9,9906
0500000US39147,"Seneca County, Ohio",44719,61.3,4.9,4046
0500000US39149,"Shelby County, Ohio",38005,68.3,4.5,2318
0500000US39151,"Stark County, Ohio",302274,63,6,26824
0500000US39153,"Summit County, Ohio",440926,64.2,5.6,40123
0500000US39155,"Trumbull County, Ohio",165014,56.1,5.2,18621
0500000US39157,"Tuscarawas County, Ohio",73711,62.2,4.1,6331
0500000US39159,"Union County, Ohio",43484,65.5,2.5,1895
0500000US39161,"Van Wert County, Ohio",22463,63.5,4.4,1828
0500000US39163,"Vinton County, Ohio",10530,55.3,9.8,1441
0500000US39165,"Warren County, Ohio",176062,65.9,3.6,5549
0500000US39167,"Washington County, Ohio",50187,56.2,4,5210
0500000US39169,"Wayne County, Ohio",91049,63.6,3.9,7086
0500000US39171,"Williams County, Ohio",29500,62.9,4.4,2552
0500000US39173,"Wood County, Ohio",106649,68,4.8,11715
0500000US39175,"Wyandot County, Ohio",17683,64.3,3.8,1120
0500000US40001,"Adair County, Oklahoma",16876,50.7,5.3,3185
0500000US40003,"Alfalfa County, Oklahoma",4817,47.4,3.4,218
0500000US40005,"Atoka County, Oklahoma",11093,45.1,6,1254
0500000US40007,"Beaver County, Oklahoma",4198,59.7,4.5,333
0500000US40009,"Beckham County, Oklahoma",17368,54.8,4.2,1730
0500000US40011,"Blaine County, Oklahoma",7760,48.1,3,492
0500000US40013,"Bryan County, Oklahoma",36215,56.5,5.6,4167
0500000US40015,"Caddo County, Oklahoma",22830,53.4,7.6,2895
0500000US40017,"Canadian County, Oklahoma",104609,68.8,4.4,6306
0500000US40019,"Carter County, Oklahoma",37421,59.2,5.5,4165
0500000US40021,"Cherokee County, Oklahoma",38882,53.2,7.4,5707
0500000US40023,"Choctaw County, Oklahoma",11674,47.9,8.9,2335
0500000US40025,"Cimarron County, Oklahoma",1712,59.5,1.9,127
0500000US40027,"Cleveland County, Oklahoma",222726,66.4,4.2,22241
0500000US40029,"Coal County, Oklahoma",4371,53.5,6.5,617
0500000US40031,"Comanche County, Oklahoma",96272,64,7.4,9842
0500000US40033,"Cotton County, Oklahoma",4761,54.2,7.6,598
0500000US40035,"Craig County, Oklahoma",11667,51.9,5.8,1327
0500000US40037,"Creek County, Oklahoma",56087,56.5,3.6,5588
0500000US40039,"Custer County, Oklahoma",22602,63.6,3.3,2827
0500000US40041,"Delaware County, Oklahoma",34440,48.2,7.5,4270
0500000US40043,"Dewey County, Oklahoma",3719,58.2,1.7,331
0500000US40045,"Ellis County, Oklahoma",3222,58.8,5.5,386
0500000US40047,"Garfield County, Oklahoma",47472,64.3,5.1,4910
0500000US40049,"Garvin County, Oklahoma",21666,51.7,3.6,2482
0500000US40051,"Grady County, Oklahoma",42986,59.7,3.7,3407
0500000US40053,"Grant County, Oklahoma",3482,60.7,3,223
0500000US40055,"Greer County, Oklahoma",4932,44.1,8.5,611
0500000US40057,"Harmon County, Oklahoma",2137,60.5,4.3,261
0500000US40059,"Harper County, Oklahoma",2942,60.5,2,172
0500000US40061,"Haskell County, Oklahoma",10011,50.8,9.2,1347
0500000US40063,"Hughes County, Oklahoma",10905,41.7,8.5,1340
0500000US40065,"Jackson County, Oklahoma",19377,63,5.1,2297
0500000US40067,"Jefferson County, Oklahoma",4915,49.8,7.2,652
0500000US40069,"Johnston County, Oklahoma",8739,50.5,7.1,1050
0500000US40071,"Kay County, Oklahoma",34981,58.2,7,3921
0500000US40073,"Kingfisher County, Oklahoma",11880,63.9,5.1,894
0500000US40075,"Kiowa County, Oklahoma",7125,58.6,4.7,1052
0500000US40077,"Latimer County, Oklahoma",8495,49.7,8.1,972
0500000US40079,"Le Flore County, Oklahoma",39282,51.7,6,5606
0500000US40081,"Lincoln County, Oklahoma",27379,55.3,5.4,2761
0500000US40083,"Logan County, Oklahoma",36416,62.5,4.9,3171
0500000US40085,"Love County, Oklahoma",7747,55.4,4.3,662
0500000US40087,"McClain County, Oklahoma",29785,62.5,3.4,1838
0500000US40089,"McCurtain County, Oklahoma",25497,52,6.2,3798
0500000US40091,"McIntosh County, Oklahoma",16236,45.7,7,2325
0500000US40093,"Major County, Oklahoma",5942,58.8,2.9,364
0500000US40095,"Marshall County, Oklahoma",12972,52.5,4.1,1366
0500000US40097,"Mayes County, Oklahoma",32511,56,5.3,4017
0500000US40099,"Murray County, Oklahoma",11002,56.6,3.8,1031
0500000US40101,"Muskogee County, Oklahoma",53903,53.3,6.3,7023
0500000US40103,"Noble County, Oklahoma",8955,59.8,4.1,819
0500000US40105,"Nowata County, Oklahoma",8289,56.6,7.4,950
0500000US40107,"Okfuskee County, Oklahoma",9587,44.3,8.8,1521
0500000US40109,"Oklahoma County, Oklahoma",601082,65.6,4.9,66186
0500000US40111,"Okmulgee County, Oklahoma",30715,54.4,9.5,4021
0500000US40113,"Osage County, Oklahoma",37892,53.7,6.5,3696
0500000US40115,"Ottawa County, Oklahoma",24673,55.5,6.6,3252
0500000US40117,"Pawnee County, Oklahoma",12939,53.3,4.3,1427
0500000US40119,"Payne County, Oklahoma",67404,57.5,4.9,14354
0500000US40121,"Pittsburg County, Oklahoma",35668,53.3,6.5,4143
0500000US40123,"Pontotoc County, Oklahoma",30124,60.3,5.1,3201
0500000US40125,"Pottawatomie County, Oklahoma",56665,56.3,6.2,6319
0500000US40127,"Pushmataha County, Oklahoma",8906,51,7.5,1082
0500000US40129,"Roger Mills County, Oklahoma",2810,59.1,6.3,358
0500000US40131,"Rogers County, Oklahoma",71661,63.8,4.8,4655
0500000US40133,"Seminole County, Oklahoma",19498,52.3,7.7,2729
0500000US40135,"Sequoyah County, Oklahoma",32881,51.4,8.2,4956
0500000US40137,"Stephens County, Oklahoma",34920,56.1,6.6,3350
0500000US40139,"Texas County, Oklahoma",15965,71.4,2.9,1755
0500000US40141,"Tillman County, Oklahoma",5904,55.5,4.7,802
0500000US40143,"Tulsa County, Oklahoma",496333,66.7,5.5,50772
0500000US40145,"Wagoner County, Oklahoma",60885,63.5,5.8,4416
0500000US40147,"Washington County, Oklahoma",40913,58.4,4.9,3709
0500000US40149,"Washita County, Oklahoma",8851,59.1,4.4,750
0500000US40151,"Woods County, Oklahoma",7560,61.4,4.5,710
0500000US40153,"Woodward County, Oklahoma",16277,60,5.2,1195
0500000US41001,"Baker County, Oregon",13259,49.4,8.3,1357
0500000US41003,"Benton County, Oregon",76953,59.8,6.2,12619
0500000US41005,"Clackamas County, Oregon",327963,64.9,4.7,19195
0500000US41007,"Clatsop County, Oregon",31904,59.7,6,2662
0500000US41009,"Columbia County, Oregon",41221,56.8,7,3786
0500000US41011,"Coos County, Oregon",52959,51.3,7.7,5764
0500000US41013,"Crook County, Oregon",18483,52,8.5,1916
0500000US41015,"Curry County, Oregon",19628,41.8,8,2010
0500000US41017,"Deschutes County, Oregon",147287,63.1,5.2,11377
0500000US41019,"Douglas County, Oregon",90130,50.6,8.1,9507
0500000US41021,"Gilliam County, Oregon",1554,52.1,9.3,160
0500000US41023,"Grant County, Oregon",6054,53.8,7.5,552
0500000US41025,"Harney County, Oregon",5935,56.2,13.1,632
0500000US41027,"Hood River County, Oregon",18096,66.6,4.2,1359
0500000US41029,"Jackson County, Oregon",174754,57.4,6.5,20256
0500000US41031,"Jefferson County, Oregon",18363,51.8,10,2658
0500000US41033,"Josephine County, Oregon",70981,48.1,8.2,9083
0500000US41035,"Klamath County, Oregon",53385,53.1,8.7,7863
0500000US41037,"Lake County, Oregon",6485,50.5,6,641
0500000US41039,"Lane County, Oregon",308207,59.4,7.1,44261
0500000US41041,"Lincoln County, Oregon",40696,50.4,6,4546
0500000US41043,"Linn County, Oregon",97993,58,7.9,10172
0500000US41045,"Malheur County, Oregon",23619,49.7,7.7,2798
0500000US41047,"Marion County, Oregon",260883,61.5,6.1,26540
0500000US41049,"Morrow County, Oregon",8489,59.1,4.5,851
0500000US41051,"Multnomah County, Oregon",659207,69.2,5.6,75514
0500000US41053,"Polk County, Oregon",64776,60.1,7.5,6889
0500000US41055,"Sherman County, Oregon",1398,53.6,3.9,121
0500000US41057,"Tillamook County, Oregon",21676,50.3,4.8,2293
0500000US41059,"Umatilla County, Oregon",59494,58.7,7.9,6295
0500000US41061,"Union County, Oregon",20909,57.9,6.4,2501
0500000US41063,"Wallowa County, Oregon",5787,54.7,4.5,542
0500000US41065,"Wasco County, Oregon",20685,58.4,4.4,1968
0500000US41067,"Washington County, Oregon",459926,69,5,32218
0500000US41069,"Wheeler County, Oregon",1223,43.4,7.7,124
0500000US41071,"Yamhill County, Oregon",83012,60,5.4,7255
0500000US42001,"Adams County, Pennsylvania",83662,63,4.5,4575
0500000US42003,"Allegheny County, Pennsylvania",1020933,64.7,5.3,85587
0500000US42005,"Armstrong County, Pennsylvania",55092,57.4,6.3,4102
0500000US42007,"Beaver County, Pennsylvania",138010,62,5.1,9698
0500000US42009,"Bedford County, Pennsylvania",40151,57.6,4.9,3371
0500000US42011,"Berks County, Pennsylvania",333733,65.2,6.7,26234
0500000US42013,"Blair County, Pennsylvania",101507,58.7,5,10292
0500000US42015,"Bradford County, Pennsylvania",49353,56.9,4.8,3732
0500000US42017,"Bucks County, Pennsylvania",512939,67.5,4.5,20528
0500000US42019,"Butler County, Pennsylvania",153124,63.7,4.2,9166
0500000US42021,"Cambria County, Pennsylvania",111584,55.1,6.6,10288
0500000US42023,"Cameron County, Pennsylvania",4051,55.1,3.6,370
0500000US42025,"Carbon County, Pennsylvania",52958,59.7,7,3945
0500000US42027,"Centre County, Pennsylvania",139946,57.3,4.3,20520
0500000US42029,"Chester County, Pennsylvania",411742,68.6,4.4,19362
0500000US42031,"Clarion County, Pennsylvania",32421,58.2,6.6,3767
0500000US42033,"Clearfield County, Pennsylvania",67225,54.3,7.1,5920
0500000US42035,"Clinton County, Pennsylvania",31956,59.3,5.6,3846
0500000US42037,"Columbia County, Pennsylvania",55838,56.8,4.9,5477
0500000US42039,"Crawford County, Pennsylvania",70107,58.3,5.9,6586
0500000US42041,"Cumberland County, Pennsylvania",202875,64.8,3.8,9969
0500000US42043,"Dauphin County, Pennsylvania",219946,65.7,5,17776
0500000US42045,"Delaware County, Pennsylvania",453754,64.9,6,30556
0500000US42047,"Elk County, Pennsylvania",25255,62.7,3.8,1584
0500000US42049,"Erie County, Pennsylvania",222862,60.6,5.9,23895
0500000US42051,"Fayette County, Pennsylvania",110114,54,7.3,12592
